Group	Protein
OG_0002203	sp|P25042|ROX1_YEAST
OG_0002203	tr|Q4WWI5|Q4WWI5_ASPFU
OG_0002204	tr|A7EEK0|A7EEK0_SCLS1
OG_0002204	tr|Q4WEV0|Q4WEV0_ASPFU
OG_0002205	tr|A7F065|A7F065_SCLS1
OG_0002205	tr|Q4WLS8|Q4WLS8_ASPFU
OG_0002206	tr|Q4WJJ6|Q4WJJ6_ASPFU
OG_0002206	tr|A7EQ02|A7EQ02_SCLS1
OG_0002207	tr|A7EFR6|A7EFR6_SCLS1
OG_0002207	tr|Q4WG80|Q4WG80_ASPFU
OG_0002208	sp|Q6C9T0|SLU7_YARLI
OG_0002208	sp|Q02775|SLU7_YEAST
OG_0002209	tr|Q4WP75|Q4WP75_ASPFU
OG_0002209	tr|A7EGW2|A7EGW2_SCLS1
OG_0002210	sp|P40505|SDS3_YEAST
OG_0002210	tr|Q6C0D5|Q6C0D5_YARLI
OG_0002211	tr|Q4WKD2|Q4WKD2_ASPFU
OG_0002211	tr|A7ECR7|A7ECR7_SCLS1
OG_0002212	tr|Q4WY35|Q4WY35_ASPFU
OG_0002212	tr|A7F9Z2|A7F9Z2_SCLS1
OG_0002213	sp|O74837|PMP31_SCHPO
OG_0002213	tr|A7ESR5|A7ESR5_SCLS1
OG_0002213	tr|Q6CDV2|Q6CDV2_YARLI
OG_0002213	tr|Q4WV29|Q4WV29_ASPFU
OG_0002214	tr|A7F231|A7F231_SCLS1
OG_0002214	tr|Q4WLL4|Q4WLL4_ASPFU
OG_0002215	tr|A7E5V5|A7E5V5_SCLS1
OG_0002215	tr|Q4WNQ7|Q4WNQ7_ASPFU
OG_0002216	tr|Q6C602|Q6C602_YARLI
OG_0002216	sp|P46962|CTK2_YEAST
OG_0002217	sp|P43613|ERJ5_YEAST
OG_0002217	tr|Q6C205|Q6C205_YARLI
OG_0002218	tr|A7EUZ7|A7EUZ7_SCLS1
OG_0002218	tr|Q4WID2|Q4WID2_ASPFU
OG_0002219	tr|Q6C1X4|Q6C1X4_YARLI
OG_0002219	sp|P20484|MAK11_YEAST
OG_0002220	tr|Q4WIH5|Q4WIH5_ASPFU
OG_0002220	tr|A7EI35|A7EI35_SCLS1
OG_0002221	sp|P42847|RT18_YEAST
OG_0002221	tr|Q6C5Y2|Q6C5Y2_YARLI
OG_0002222	tr|A7E416|A7E416_SCLS1
OG_0002222	tr|Q4WM71|Q4WM71_ASPFU
OG_0002223	tr|A7EK26|A7EK26_SCLS1
OG_0002223	tr|A4D9Q9|A4D9Q9_ASPFU
OG_0002224	tr|Q4WY32|Q4WY32_ASPFU
OG_0002224	tr|A7E7B6|A7E7B6_SCLS1
OG_0002225	tr|A7F854|A7F854_SCLS1
OG_0002225	tr|Q4WZS8|Q4WZS8_ASPFU
OG_0002226	tr|A7EY38|A7EY38_SCLS1
OG_0002226	tr|Q4WIK2|Q4WIK2_ASPFU
OG_0002227	sp|Q6CHN5|POA1_YARLI
OG_0002227	sp|P38218|POA1_YEAST
OG_0002228	tr|Q4WAB6|Q4WAB6_ASPFU
OG_0002228	tr|A7E7Q4|A7E7Q4_SCLS1
OG_0002229	tr|Q4WTI6|Q4WTI6_ASPFU
OG_0002229	tr|A7EMZ2|A7EMZ2_SCLS1
OG_0002230	tr|Q4WZQ6|Q4WZQ6_ASPFU
OG_0002230	tr|A7EUM5|A7EUM5_SCLS1
OG_0002231	tr|Q4WK71|Q4WK71_ASPFU
OG_0002231	tr|A7EXE5|A7EXE5_SCLS1
OG_0002232	tr|Q4X259|Q4X259_ASPFU
OG_0002232	tr|A7EUB0|A7EUB0_SCLS1
OG_0002233	tr|Q4WZE4|Q4WZE4_ASPFU
OG_0002233	tr|A7F2A1|A7F2A1_SCLS1
OG_0002234	tr|A7F9T3|A7F9T3_SCLS1
OG_0002234	tr|Q4WPW5|Q4WPW5_ASPFU
OG_0002235	tr|A7EDB7|A7EDB7_SCLS1
OG_0002235	tr|Q4WCH6|Q4WCH6_ASPFU
OG_0002236	tr|A7EN80|A7EN80_SCLS1
OG_0002236	tr|Q4WT61|Q4WT61_ASPFU
OG_0002237	tr|Q4WZN2|Q4WZN2_ASPFU
OG_0002237	tr|A7EIE6|A7EIE6_SCLS1
OG_0002237	tr|Q6C0E3|Q6C0E3_YARLI
OG_0002238	tr|Q6C5Y4|Q6C5Y4_YARLI
OG_0002238	sp|P25554|SGF29_YEAST
OG_0002239	tr|A7E684|A7E684_SCLS1
OG_0002239	tr|Q4WYN1|Q4WYN1_ASPFU
OG_0002240	tr|A7E8B5|A7E8B5_SCLS1
OG_0002240	tr|Q4WCG8|Q4WCG8_ASPFU
OG_0002241	tr|A7EXU5|A7EXU5_SCLS1
OG_0002241	sp|Q9UTN9|ATL1_SCHPO
OG_0002241	tr|Q4WA00|Q4WA00_ASPFU
OG_0002241	tr|Q6CA58|Q6CA58_YARLI
OG_0002242	tr|A7ENL8|A7ENL8_SCLS1
OG_0002242	tr|Q4WIG4|Q4WIG4_ASPFU
OG_0002243	sp|P38799|YHN8_YEAST
OG_0002243	tr|Q6CED7|Q6CED7_YARLI
OG_0002244	tr|Q4WRI0|Q4WRI0_ASPFU
OG_0002244	tr|Q6CDW7|Q6CDW7_YARLI
OG_0002245	tr|A7EL98|A7EL98_SCLS1
OG_0002245	tr|Q4WP07|Q4WP07_ASPFU
OG_0002246	sp|Q07979|RSC58_YEAST
OG_0002246	tr|Q6C7M7|Q6C7M7_YARLI
OG_0002247	tr|Q4WYK3|Q4WYK3_ASPFU
OG_0002247	tr|A7F2S9|A7F2S9_SCLS1
OG_0002248	tr|A7E799|A7E799_SCLS1
OG_0002248	tr|Q4WQC9|Q4WQC9_ASPFU
OG_0002249	tr|A7E8R1|A7E8R1_SCLS1
OG_0002249	tr|Q4WC80|Q4WC80_ASPFU
OG_0002250	sp|A7EAE5|ATG12_SCLS1
OG_0002250	sp|Q9US24|ATG12_SCHPO
OG_0002250	sp|A4D9P4|ATG12_ASPFU
OG_0002251	tr|Q4WDL2|Q4WDL2_ASPFU
OG_0002251	tr|A7EUS0|A7EUS0_SCLS1
OG_0002252	sp|P40452|COA1_YEAST
OG_0002252	tr|Q6C280|Q6C280_YARLI
OG_0002253	sp|Q12030|TAF10_YEAST
OG_0002253	sp|O60171|TAF10_SCHPO
OG_0002253	tr|Q6C5H3|Q6C5H3_YARLI
OG_0002254	tr|A7ES92|A7ES92_SCLS1
OG_0002254	sp|P79081|ATS1_SCHPO
OG_0002254	tr|Q4WA17|Q4WA17_ASPFU
OG_0002255	sp|P42844|ZIM17_YEAST
OG_0002255	sp|Q09759|YA72_SCHPO
OG_0002255	tr|Q6C2Z1|Q6C2Z1_YARLI
OG_0002256	tr|A7EGZ6|A7EGZ6_SCLS1
OG_0002256	tr|Q4X1M2|Q4X1M2_ASPFU
OG_0002257	sp|P47172|YJ9I_YEAST
OG_0002257	tr|Q6C9F9|Q6C9F9_YARLI
OG_0002258	tr|A7EBS9|A7EBS9_SCLS1
OG_0002258	tr|Q4WWQ6|Q4WWQ6_ASPFU
OG_0002259	tr|Q6C3D4|Q6C3D4_YARLI
OG_0002259	sp|P53741|BRE5_YEAST
OG_0002260	tr|Q4WF64|Q4WF64_ASPFU
OG_0002260	tr|A7EKG9|A7EKG9_SCLS1
OG_0002261	sp|Q4WC84|YFAS1_ASPFU
OG_0002261	tr|A7ELM1|A7ELM1_SCLS1
OG_0002262	tr|Q4WMS7|Q4WMS7_ASPFU
OG_0002262	tr|A7EIC5|A7EIC5_SCLS1
OG_0002263	tr|A7EKS2|A7EKS2_SCLS1
OG_0002263	sp|Q10106|UTP11_SCHPO
OG_0002263	tr|Q4WRZ3|Q4WRZ3_ASPFU
OG_0002264	sp|P32339|HMX1_YEAST
OG_0002264	tr|Q6C7U4|Q6C7U4_YARLI
OG_0002265	tr|Q4WP56|Q4WP56_ASPFU
OG_0002265	tr|A7EFE8|A7EFE8_SCLS1
OG_0002266	tr|A7EG42|A7EG42_SCLS1
OG_0002266	tr|Q4WND9|Q4WND9_ASPFU
OG_0002267	tr|A7EBP5|A7EBP5_SCLS1
OG_0002267	sp|Q4X1W0|PPTA_ASPFU
OG_0002268	tr|A4D9E4|A4D9E4_ASPFU
OG_0002268	tr|A7EMV9|A7EMV9_SCLS1
OG_0002269	tr|A7F7R6|A7F7R6_SCLS1
OG_0002269	tr|Q4WZH7|Q4WZH7_ASPFU
OG_0002270	tr|Q4X0V9|Q4X0V9_ASPFU
OG_0002270	tr|A7EM83|A7EM83_SCLS1
OG_0002271	sp|G2TRP0|MIM2_SCHPO
OG_0002271	tr|Q4WX85|Q4WX85_ASPFU
OG_0002271	tr|A7EYJ1|A7EYJ1_SCLS1
OG_0002272	tr|Q4WMY1|Q4WMY1_ASPFU
OG_0002272	tr|A7EWU8|A7EWU8_SCLS1
OG_0002273	sp|P0CU00|YI78_SCHPO
OG_0002273	tr|A7F8K8|A7F8K8_SCLS1
OG_0002274	sp|Q6CFG6|EFG1P_YARLI
OG_0002274	sp|Q3E705|EFG1P_YEAST
OG_0002275	tr|Q4WW87|Q4WW87_ASPFU
OG_0002275	sp|Q9P7P7|LDH_SCHPO
OG_0002276	tr|A7F9X4|A7F9X4_SCLS1
OG_0002276	tr|Q4WXN5|Q4WXN5_ASPFU
OG_0002277	sp|P40454|PTPA1_YEAST
OG_0002277	sp|Q6CFX5|PTPA1_YARLI
OG_0002278	tr|Q4WIS3|Q4WIS3_ASPFU
OG_0002278	tr|A7F7E3|A7F7E3_SCLS1
OG_0002279	sp|Q6CGV4|SPC25_YARLI
OG_0002279	tr|A7EXZ3|A7EXZ3_SCLS1
OG_0002279	sp|P40014|SPC25_YEAST
OG_0002280	tr|A7EI38|A7EI38_SCLS1
OG_0002280	tr|Q4WQQ0|Q4WQQ0_ASPFU
OG_0002281	tr|Q6C3G8|Q6C3G8_YARLI
OG_0002281	sp|P40152|PPN2_YEAST
OG_0002282	tr|Q4WTU3|Q4WTU3_ASPFU
OG_0002282	tr|A7EQ71|A7EQ71_SCLS1
OG_0002283	tr|Q4WN84|Q4WN84_ASPFU
OG_0002283	tr|A7EB10|A7EB10_SCLS1
OG_0002284	sp|Q08199|SIL1_YEAST
OG_0002284	sp|Q99158|SIL1_YARLI
OG_0002285	tr|A7E717|A7E717_SCLS1
OG_0002285	tr|Q4WYF5|Q4WYF5_ASPFU
OG_0002285	sp|Q9UTN8|UBC14_SCHPO
OG_0002286	sp|P43132|BRE2_YEAST
OG_0002286	tr|Q6CA94|Q6CA94_YARLI
OG_0002287	tr|A7E5A7|A7E5A7_SCLS1
OG_0002287	tr|Q4WQ44|Q4WQ44_ASPFU
OG_0002288	sp|Q12006|PFA4_YEAST
OG_0002288	sp|Q6C7Q0|PFA4_YARLI
OG_0002289	tr|Q4WEX9|Q4WEX9_ASPFU
OG_0002289	tr|A7F156|A7F156_SCLS1
OG_0002290	tr|A7EK17|A7EK17_SCLS1
OG_0002290	tr|Q4WYA8|Q4WYA8_ASPFU
OG_0002291	tr|Q6CGS0|Q6CGS0_YARLI
OG_0002291	sp|P47017|LSM1_YEAST
OG_0002291	sp|P87173|LSM1_SCHPO
OG_0002292	tr|Q4WVP1|Q4WVP1_ASPFU
OG_0002292	tr|A7ED59|A7ED59_SCLS1
OG_0002292	sp|O74801|RL4P_SCHPO
OG_0002293	tr|Q4WS44|Q4WS44_ASPFU
OG_0002293	tr|A7EWX0|A7EWX0_SCLS1
OG_0002293	sp|Q09776|SNU23_SCHPO
OG_0002294	tr|A7EPS9|A7EPS9_SCLS1
OG_0002294	tr|Q4WR28|Q4WR28_ASPFU
OG_0002295	tr|Q4WMD1|Q4WMD1_ASPFU
OG_0002295	tr|A7E427|A7E427_SCLS1
OG_0002296	tr|A7E6E1|A7E6E1_SCLS1
OG_0002296	tr|Q4WY85|Q4WY85_ASPFU
OG_0002297	tr|A7ETX4|A7ETX4_SCLS1
OG_0002297	tr|A4DA19|A4DA19_ASPFU
OG_0002298	tr|Q6CEP3|Q6CEP3_YARLI
OG_0002298	sp|Q08448|LPL1_YEAST
OG_0002299	tr|A7F502|A7F502_SCLS1
OG_0002299	tr|Q4X1E7|Q4X1E7_ASPFU
OG_0002300	tr|A7E5N6|A7E5N6_SCLS1
OG_0002300	tr|Q4WTQ2|Q4WTQ2_ASPFU
OG_0002301	tr|A7E8P9|A7E8P9_SCLS1
OG_0002301	tr|Q4WFI1|Q4WFI1_ASPFU
OG_0002302	tr|A7EWP6|A7EWP6_SCLS1
OG_0002302	tr|Q4WGQ9|Q4WGQ9_ASPFU
OG_0002303	tr|Q4WUB7|Q4WUB7_ASPFU
OG_0002303	tr|A7EQ43|A7EQ43_SCLS1
OG_0002304	tr|A7F3N4|A7F3N4_SCLS1
OG_0002304	tr|Q4WWG6|Q4WWG6_ASPFU
OG_0002305	tr|A4GYZ4|A4GYZ4_ASPFU
OG_0002305	tr|A7EYA3|A7EYA3_SCLS1
OG_0002306	tr|A7EYC3|A7EYC3_SCLS1
OG_0002306	tr|Q4WLJ8|Q4WLJ8_ASPFU
OG_0002306	sp|P80547|SCP2_YARLI
OG_0002307	tr|Q4WGW0|Q4WGW0_ASPFU
OG_0002307	tr|A7EE00|A7EE00_SCLS1
OG_0002308	tr|Q4WAG3|Q4WAG3_ASPFU
OG_0002308	tr|A7E478|A7E478_SCLS1
OG_0002309	tr|A7EMP2|A7EMP2_SCLS1
OG_0002309	tr|Q4WT49|Q4WT49_ASPFU
OG_0002310	tr|Q4WC33|Q4WC33_ASPFU
OG_0002310	tr|A7EDL2|A7EDL2_SCLS1
OG_0002311	tr|Q4WFK2|Q4WFK2_ASPFU
OG_0002311	tr|A7E4L9|A7E4L9_SCLS1
OG_0002312	tr|Q4WIJ5|Q4WIJ5_ASPFU
OG_0002312	tr|A7EJF5|A7EJF5_SCLS1
OG_0002313	tr|A7E5F5|A7E5F5_SCLS1
OG_0002313	tr|Q4WQE5|Q4WQE5_ASPFU
OG_0002314	tr|A7EY96|A7EY96_SCLS1
OG_0002314	tr|Q4WB06|Q4WB06_ASPFU
OG_0002315	sp|Q12094|TSR3_YEAST
OG_0002315	tr|Q6C8J5|Q6C8J5_YARLI
OG_0002316	sp|Q4WDH3|FES1_ASPFU
OG_0002316	tr|A7ETS7|A7ETS7_SCLS1
OG_0002316	sp|O43030|FES1_SCHPO
OG_0002317	tr|Q6C594|Q6C594_YARLI
OG_0002317	sp|P38759|VPS29_YEAST
OG_0002318	sp|Q4WPM8|AF9_ASPFU
OG_0002318	tr|A7EWF4|A7EWF4_SCLS1
OG_0002319	sp|Q02554|CUS1_YEAST
OG_0002319	tr|Q6CA63|Q6CA63_YARLI
OG_0002320	sp|P53507|TOM7_YEAST
OG_0002320	tr|A4DA16|A4DA16_ASPFU
OG_0002320	sp|O42999|TOM7_SCHPO
OG_0002320	tr|B5RSK2|B5RSK2_YARLI
OG_0002321	tr|Q4WXM7|Q4WXM7_ASPFU
OG_0002321	tr|A7E8K1|A7E8K1_SCLS1
OG_0002322	tr|Q6CCT8|Q6CCT8_YARLI
OG_0002322	sp|P38162|MIX23_YEAST
OG_0002323	tr|Q4X147|Q4X147_ASPFU
OG_0002323	tr|A7EQX6|A7EQX6_SCLS1
OG_0002324	tr|Q4WZU7|Q4WZU7_ASPFU
OG_0002324	tr|A7ETH1|A7ETH1_SCLS1
OG_0002325	tr|A7EVW1|A7EVW1_SCLS1
OG_0002325	tr|Q4WAH6|Q4WAH6_ASPFU
OG_0002326	tr|Q4WX59|Q4WX59_ASPFU
OG_0002326	tr|A7F4A9|A7F4A9_SCLS1
OG_0002327	sp|P47133|EMC2_YEAST
OG_0002327	tr|Q6CAZ3|Q6CAZ3_YARLI
OG_0002328	tr|Q4WWN5|Q4WWN5_ASPFU
OG_0002328	tr|A7EG73|A7EG73_SCLS1
OG_0002328	tr|Q6C9C7|Q6C9C7_YARLI
OG_0002328	sp|Q6Q560|ISD11_YEAST
OG_0002329	tr|Q4WQK7|Q4WQK7_ASPFU
OG_0002329	tr|A7EJ94|A7EJ94_SCLS1
OG_0002330	sp|Q6C784|FIP1_YARLI
OG_0002330	sp|P45976|FIP1_YEAST
OG_0002331	sp|Q6C2H4|CET1_YARLI
OG_0002331	sp|O13297|CET1_YEAST
OG_0002332	tr|Q4WPL6|Q4WPL6_ASPFU
OG_0002332	tr|A7EG34|A7EG34_SCLS1
OG_0002333	tr|Q4WWD7|Q4WWD7_ASPFU
OG_0002333	tr|A7EI49|A7EI49_SCLS1
OG_0002334	tr|A7EZ08|A7EZ08_SCLS1
OG_0002334	tr|Q4WNS6|Q4WNS6_ASPFU
OG_0002335	tr|Q4WVL0|Q4WVL0_ASPFU
OG_0002335	tr|A7EAK4|A7EAK4_SCLS1
OG_0002336	sp|Q12161|PSH1_YEAST
OG_0002336	tr|Q6C3F7|Q6C3F7_YARLI
OG_0002337	tr|Q4WPE2|Q4WPE2_ASPFU
OG_0002337	tr|A7EB48|A7EB48_SCLS1
OG_0002338	tr|A7EQC5|A7EQC5_SCLS1
OG_0002338	tr|Q4WV12|Q4WV12_ASPFU
OG_0002339	tr|Q4WCD8|Q4WCD8_ASPFU
OG_0002339	tr|A7EQZ0|A7EQZ0_SCLS1
OG_0002339	tr|Q6CCG8|Q6CCG8_YARLI
OG_0002340	tr|A7EGN3|A7EGN3_SCLS1
OG_0002340	tr|Q4WX16|Q4WX16_ASPFU
OG_0002341	sp|P53881|RM22_YEAST
OG_0002341	tr|Q6C4T8|Q6C4T8_YARLI
OG_0002342	tr|Q6CGG6|Q6CGG6_YARLI
OG_0002342	sp|Q06417|TDA5_YEAST
OG_0002343	tr|Q4W9P3|Q4W9P3_ASPFU
OG_0002343	tr|A7ETG3|A7ETG3_SCLS1
OG_0002344	tr|Q4WJ37|Q4WJ37_ASPFU
OG_0002344	tr|Q6CEB5|Q6CEB5_YARLI
OG_0002344	tr|A7E5C0|A7E5C0_SCLS1
OG_0002345	sp|O74505|YJD2_SCHPO
OG_0002345	sp|P38740|YHC6_YEAST
OG_0002346	tr|Q6C0J3|Q6C0J3_YARLI
OG_0002346	sp|P09937|SPS4_YEAST
OG_0002347	tr|A7F2C5|A7F2C5_SCLS1
OG_0002347	tr|Q4WI00|Q4WI00_ASPFU
OG_0002348	tr|Q6C9N9|Q6C9N9_YARLI
OG_0002348	sp|P11747|TAF13_YEAST
OG_0002348	sp|O60076|TAF13_SCHPO
OG_0002349	tr|Q4WD37|Q4WD37_ASPFU
OG_0002349	tr|A7ET02|A7ET02_SCLS1
OG_0002350	tr|A7EJ83|A7EJ83_SCLS1
OG_0002350	tr|Q4WPK9|Q4WPK9_ASPFU
OG_0002351	tr|Q4WNF9|Q4WNF9_ASPFU
OG_0002351	tr|A7EGP8|A7EGP8_SCLS1
OG_0002352	tr|Q4WU90|Q4WU90_ASPFU
OG_0002352	tr|A7F205|A7F205_SCLS1
OG_0002353	sp|P53604|MSO1_YEAST
OG_0002353	tr|Q6C6H2|Q6C6H2_YARLI
OG_0002354	tr|Q4WHI9|Q4WHI9_ASPFU
OG_0002354	tr|A7F6H0|A7F6H0_SCLS1
OG_0002355	sp|O14155|YE72_SCHPO
OG_0002355	tr|A7EUE0|A7EUE0_SCLS1
OG_0002355	tr|Q6C2M1|Q6C2M1_YARLI
OG_0002355	tr|Q4WE82|Q4WE82_ASPFU
OG_0002356	sp|Q9UTB8|INI1_SCHPO
OG_0002356	sp|Q06835|RDS3_YEAST
OG_0002356	tr|A7F7S0|A7F7S0_SCLS1
OG_0002356	tr|Q6CCN2|Q6CCN2_YARLI
OG_0002357	sp|P26449|BUB3_YEAST
OG_0002357	tr|Q6C136|Q6C136_YARLI
OG_0002358	tr|Q6C7P8|Q6C7P8_YARLI
OG_0002358	sp|P79058|IGO1_SCHPO
OG_0002358	tr|A7EYY9|A7EYY9_SCLS1
OG_0002358	tr|Q4WTK7|Q4WTK7_ASPFU
OG_0002359	sp|Q9UTD1|YTH1_SCHPO
OG_0002359	tr|A7EKP8|A7EKP8_SCLS1
OG_0002359	sp|Q4WKD9|YTH1_ASPFU
OG_0002360	tr|Q4WBJ5|Q4WBJ5_ASPFU
OG_0002360	tr|A7EBD2|A7EBD2_SCLS1
OG_0002361	tr|Q4WBQ8|Q4WBQ8_ASPFU
OG_0002361	tr|A7F284|A7F284_SCLS1
OG_0002362	tr|Q4X0V8|Q4X0V8_ASPFU
OG_0002362	sp|Q9USJ8|CTK3_SCHPO
OG_0002363	tr|Q4WR94|Q4WR94_ASPFU
OG_0002363	tr|A7EXM1|A7EXM1_SCLS1
OG_0002364	sp|Q4WWW9|MOC2B_ASPFU
OG_0002364	sp|A7EVF4|MOC2B_SCLS1
OG_0002365	tr|A7ETZ4|A7ETZ4_SCLS1
OG_0002365	tr|Q4WC39|Q4WC39_ASPFU
OG_0002366	tr|A7F9E9|A7F9E9_SCLS1
OG_0002366	tr|Q4WHL7|Q4WHL7_ASPFU
OG_0002367	sp|P53012|SCS3_YEAST
OG_0002367	tr|Q6CAV0|Q6CAV0_YARLI
OG_0002368	tr|E9QUZ5|E9QUZ5_ASPFU
OG_0002368	tr|A7F560|A7F560_SCLS1
OG_0002369	tr|Q4WE02|Q4WE02_ASPFU
OG_0002369	tr|A7F1K6|A7F1K6_SCLS1
OG_0002370	tr|Q4WZM8|Q4WZM8_ASPFU
OG_0002370	tr|A7EDG4|A7EDG4_SCLS1
OG_0002371	tr|Q6CGN5|Q6CGN5_YARLI
OG_0002371	sp|P40159|YNU8_YEAST
OG_0002372	sp|Q03713|RCF1_YEAST
OG_0002372	sp|Q6CBQ8|RCF1_YARLI
OG_0002373	tr|Q4WUR3|Q4WUR3_ASPFU
OG_0002373	tr|A7E913|A7E913_SCLS1
OG_0002374	tr|Q4WWT4|Q4WWT4_ASPFU
OG_0002374	tr|A7F609|A7F609_SCLS1
OG_0002375	tr|Q6CDT7|Q6CDT7_YARLI
OG_0002375	tr|Q4WVL2|Q4WVL2_ASPFU
OG_0002375	tr|A7F1Y6|A7F1Y6_SCLS1
OG_0002376	sp|P21537|ATP9_SCHPO
OG_0002376	sp|P61829|ATP9_YEAST
OG_0002376	tr|H9CJR4|H9CJR4_ASPFU
OG_0002376	sp|Q37695|ATP9_YARLI
OG_0002377	sp|Q4X0T4|RRG9_ASPFU
OG_0002377	sp|A7EJ50|RRG9_SCLS1
OG_0002378	tr|A7ER91|A7ER91_SCLS1
OG_0002378	tr|Q4WB95|Q4WB95_ASPFU
OG_0002379	sp|Q4WC37|PFA4_ASPFU
OG_0002379	tr|A7EK21|A7EK21_SCLS1
OG_0002380	tr|Q4X1F3|Q4X1F3_ASPFU
OG_0002380	tr|A7EP10|A7EP10_SCLS1
OG_0002381	tr|Q4WIH7|Q4WIH7_ASPFU
OG_0002381	tr|A7EIT7|A7EIT7_SCLS1
OG_0002382	tr|A7EGY4|A7EGY4_SCLS1
OG_0002382	tr|Q4WN67|Q4WN67_ASPFU
OG_0002383	sp|Q4WFV6|YA880_ASPFU
OG_0002383	tr|A7ED41|A7ED41_SCLS1
OG_0002384	tr|Q4WLP6|Q4WLP6_ASPFU
OG_0002384	tr|A7EIN3|A7EIN3_SCLS1
OG_0002384	tr|Q6C154|Q6C154_YARLI
OG_0002385	tr|Q4X098|Q4X098_ASPFU
OG_0002385	tr|A7ETN1|A7ETN1_SCLS1
OG_0002386	sp|Q6C239|FES1_YARLI
OG_0002386	sp|P38260|FES1_YEAST
OG_0002387	tr|Q6CBB4|Q6CBB4_YARLI
OG_0002387	sp|Q02793|SKI8_YEAST
OG_0002388	tr|Q4WHL9|Q4WHL9_ASPFU
OG_0002388	tr|A7F9F3|A7F9F3_SCLS1
OG_0002389	tr|Q6C3X2|Q6C3X2_YARLI
OG_0002389	tr|Q4WI30|Q4WI30_ASPFU
OG_0002389	tr|A7F9J0|A7F9J0_SCLS1
OG_0002390	tr|Q4WD90|Q4WD90_ASPFU
OG_0002390	tr|A7EJ10|A7EJ10_SCLS1
OG_0002391	tr|A4D9J9|A4D9J9_ASPFU
OG_0002391	tr|A7EMT0|A7EMT0_SCLS1
OG_0002392	tr|A7EPY1|A7EPY1_SCLS1
OG_0002392	tr|Q4WJG2|Q4WJG2_ASPFU
OG_0002393	tr|A7E9N1|A7E9N1_SCLS1
OG_0002393	tr|Q4WEJ3|Q4WEJ3_ASPFU
OG_0002393	tr|Q6CD06|Q6CD06_YARLI
OG_0002394	tr|Q4WAR4|Q4WAR4_ASPFU
OG_0002394	tr|A7E6M3|A7E6M3_SCLS1
OG_0002395	tr|A4D9I0|A4D9I0_ASPFU
OG_0002395	tr|A7ET61|A7ET61_SCLS1
OG_0002396	tr|Q4WHX6|Q4WHX6_ASPFU
OG_0002396	tr|A7F5V0|A7F5V0_SCLS1
OG_0002397	tr|Q4WQL5|Q4WQL5_ASPFU
OG_0002397	tr|A7F7G5|A7F7G5_SCLS1
OG_0002398	tr|A7EJL6|A7EJL6_SCLS1
OG_0002398	tr|Q4W990|Q4W990_ASPFU
OG_0002399	tr|A7EZR9|A7EZR9_SCLS1
OG_0002399	tr|Q6C6N7|Q6C6N7_YARLI
OG_0002400	tr|Q6CH13|Q6CH13_YARLI
OG_0002400	sp|P38224|FIG1_YEAST
OG_0002401	sp|Q9UTR6|OCH1_SCHPO
OG_0002401	sp|P31755|OCH1_YEAST
OG_0002402	tr|A7F583|A7F583_SCLS1
OG_0002402	tr|Q4WKK4|Q4WKK4_ASPFU
OG_0002403	tr|A7EKZ1|A7EKZ1_SCLS1
OG_0002403	tr|Q4X074|Q4X074_ASPFU
OG_0002404	tr|Q6CC37|Q6CC37_YARLI
OG_0002404	sp|P20433|RPB4_YEAST
OG_0002405	tr|Q4WIU5|Q4WIU5_ASPFU
OG_0002405	tr|A7EJE1|A7EJE1_SCLS1
OG_0002406	tr|A7F225|A7F225_SCLS1
OG_0002406	tr|Q4WBJ2|Q4WBJ2_ASPFU
OG_0002407	tr|Q4WTA7|Q4WTA7_ASPFU
OG_0002407	tr|A7F900|A7F900_SCLS1
OG_0002408	tr|Q4WTZ6|Q4WTZ6_ASPFU
OG_0002408	tr|A7E5J2|A7E5J2_SCLS1
OG_0002409	tr|Q6CBX7|Q6CBX7_YARLI
OG_0002409	tr|A7E6X2|A7E6X2_SCLS1
OG_0002409	tr|Q4WY81|Q4WY81_ASPFU
OG_0002410	sp|Q12178|FCY1_YEAST
OG_0002410	tr|Q6C0Q9|Q6C0Q9_YARLI
OG_0002410	tr|Q4WJR6|Q4WJR6_ASPFU
OG_0002410	tr|A7F9J8|A7F9J8_SCLS1
OG_0002411	tr|Q4WMQ1|Q4WMQ1_ASPFU
OG_0002411	tr|A7E5W8|A7E5W8_SCLS1
OG_0002412	tr|Q6C7C5|Q6C7C5_YARLI
OG_0002412	sp|P34247|UTP11_YEAST
OG_0002413	tr|A7E5I0|A7E5I0_SCLS1
OG_0002413	tr|Q4X1C2|Q4X1C2_ASPFU
OG_0002414	tr|A7E6K9|A7E6K9_SCLS1
OG_0002414	tr|Q4WAQ0|Q4WAQ0_ASPFU
OG_0002415	tr|Q4WYP3|Q4WYP3_ASPFU
OG_0002415	tr|A7E7X8|A7E7X8_SCLS1
OG_0002416	tr|A7E5B0|A7E5B0_SCLS1
OG_0002416	tr|Q4WPE3|Q4WPE3_ASPFU
OG_0002417	tr|Q6C9S5|Q6C9S5_YARLI
OG_0002417	sp|P06843|SPT2_YEAST
OG_0002418	tr|A7E7V4|A7E7V4_SCLS1
OG_0002418	sp|Q4WZB3|AYG1_ASPFU
OG_0002419	sp|Q50HP4|DAD4_SCHPO
OG_0002419	sp|P69851|DAD4_YEAST
OG_0002419	sp|Q6CDG5|DAD4_YARLI
OG_0002420	sp|P53220|TIM21_YEAST
